-1,	//144セット（能力）
-1,	//145セット（能力）
-1,	//146セット（能力）
-1,	//147セット（能力）
-1,	//148セット（能力）
-1,	//149セット（能力）
-1,	//150セット（能力）
-1,	//151セット（能力）
-1,	//152セット（能力）
-1,	//153セット（能力）
-1,	//154セット（能力）
-1,	//155セット（能力）
-1,	//156セット（能力）
-1,	//157セット（能力）
-1,	//158セット（能力）
-1,	//159セット（能力）
-1,	//160セット（能力）
-1,	//161セット（能力）
-1,	//162セット（能力）
-1,	//163セット（能力）
-1,	//164セット（能力）
-1,	//165セット（能力）
-1,	//166セット（能力）
-1,	//167セット（能力）
-1,	//168セット（能力）
-1,	//169セット（能力）
-1,	//170セット（能力）
-1,	//171セット（能力）
-1,	//172セット（能力）
-1,	//173セット（能力）
-1,	//174セット（能力）
-1,	//175セット（能力）
-1,	//176セット（能力）
-1,	//177セット（能力）
-1,	//178セット（能力）
-1,	//179セット（能力）
-1,	//180セット（能力）
-1,	//181セット（能力）
-1,	//182セット（能力）
-1,	//183セット（能力）
-1,	//184セット（能力）
-1,	//185セット（能力）
-1,	//186セット（能力）
-1,	//187セット（能力）
-1,	//188セット（能力）
-1,	//189セット（能力）
-1,	//190セット（能力）
-1,	//191セット（能力）
-1,	//192セット（能力）
-1,	//193セット（能力）
-1,	//194セット（能力）
-1,	//195セット（能力）
-1,	//196セット（能力）
-1,	//197セット（能力）
-1,	//198セット（能力）
-1,	//199セット（能力）
-1,	//200セット（能力）
-1,	//201セット（能力）
-1,	//202セット（能力）
-1,	//203セット（能力）
-1,	//204セット（能力）
-1,	//205セット（能力）
-1,	//206セット（能力）
-1,	//207セット（能力）
-1,	//208セット（能力）
-1,	//209セット（能力）
-1,	//210セット（能力）
-1,	//211セット（能力）
-1,	//212セット（能力）
-1,	//213セット（能力）
-1,	//214セット（能力）
-1,	//215セット（能力）
-1,	//216セット（能力）
-1,	//217セット（能力）
-1,	//218セット（能力）
-1,	//219セット（能力）
-1,	//220セット（能力）
-1,	//221セット（能力）
-1,	//222セット（能力）
-1,	//223セット（能力）
-1,	//224セット（能力）
-1,	//225セット（能力）
-1,	//226セット（能力）
-1,	//227セット（能力）
-1,	//228セット（能力）
-1,	//229セット（能力）
-1,	//230セット（能力）
-1,	//231セット（能力）
-1,	//232セット（能力）
-1,	//233セット（能力）
-1,	//234セット（能力）
-1,	//235セット（能力）
-1,	//236セット（能力）
-1,	//237セット（能力）
-1,	//238セット（能力）
-1,	//239セット（能力）
-1,	//240セット（能力）
-1,	//241セット（能力）
-1,	//242セット（能力）
-1,	//243セット（能力）
-1,	//244セット（能力）
-1,	//245セット（能力）
-1,	//246セット（能力）
-1,	//247セット（能力）
-1,	//248セット（能力）
-1,	//249セット（能力）
-1,	//250セット（能力）
-1,	//251セット（能力）
-1,	//252セット（能力）
-1,	//253セット（能力）
-1,	//254セット（能力）
-1,	//255セット（能力）
-1,	//256セット（能力）
-1,	//257セット（能力）
-1,	//258セット（能力）
-1,	//259セット（能力）
-1,	//260セット（能力）
-1,	//261セット（能力）
-1,	//262セット（能力）
-1,	//263セット（能力）
-1,	//264セット（能力）
-1,	//265セット（能力）
-1,	//266セット（能力）
-1,	//267セット（能力）
-1,	//268セット（能力）
-1,	//269セット（能力）
-1,	//270セット（能力）
-1,	//271セット（能力）
-1,	//272セット（能力）
-1,	//273セット（能力）
-1,	//274セット（能力）
-1,	//275セット（能力）
-1,	//276セット（能力）
-1,	//277セット（能力）
-1,	//278セット（能力）
-1,	//279セット（能力）
-1,	//280セット（能力）
-1,	//281セット（能力）
-1,	//282セット（能力）
-1,	//283セット（能力）
-1,	//284セット（能力）
-1,	//285セット（能力）
-1,	//286セット（能力）
-1,	//287セット（能力）
-1,	//288セット（能力）
-1,	//289セット（能力）
-1,	//290セット（能力）
-1,	//291セット（能力）
-1,	//292セット（能力）
-1,	//293セット（能力）
-1,	//294セット（能力）
-1,	//295セット（能力）
-1,	//296セット（能力）
-1,	//297セット（能力）
-1,	//298セット（能力）
-1,	//299セット（能力）
-1,	//300セット（能力）
-1,	//301セット（能力）
-1,	//302セット（能力）
-1,	//303セット（能力）
-1,	//304セット（能力）
-1,	//305セット（能力）
-1,	//306セット（能力）
-1,	//307セット（能力）
-1,	//308セット（能力）
-1,	//309セット（能力）
-1,	//310セット（能力）
-1,	//311セット（能力）
-1,	//312セット（能力）
-1,	//313セット（能力）
-1,	//314セット（能力）
-1,	//315セット（能力）
-1,	//316セット（能力）
-1,	//317セット（能力）
-1,	//318セット（能力）
-1,	//319セット（能力）
-1,	//320セット（能力）
-1,	//321セット（能力）
-1,	//322セット（能力）
-1,	//323セット（能力）
-1,	//324セット（能力）
-1,	//325セット（能力）
-1,	//326セット（能力）
-1,	//327セット（能力）
-1,	//328セット（能力）
-1,	//329セット（能力）
-1,	//330セット（能力）
-1,	//331セット（能力）
-1,	//332セット（能力）
-1,	//333セット（能力）
-1,	//334セット（能力）
-1,	//335セット（能力）
-1,	//336セット（能力）
-1,	//337セット（能力）
-1,	//338セット（能力）
-1,	//339セット（能力）
-1,	//340セット（能力）
-1,	//341セット（能力）
-1,	//342セット（能力）
-1,	//343セット（能力）
-1,	//344セット（能力）
-1,	//345セット（能力）
-1,	//346セット（能力）
-1,	//347セット（能力）
-1,	//348セット（能力）
-1,	//349セット（能力）
-1,	//350セット（能力）
-1,	//351セット（能力）
-1,	//352セット（能力）
-1,	//353セット（能力）
-1,	//354セット（能力）
-1,	//355セット（能力）
-1,	//356セット（能力）
-1,	//357セット（能力）
-1,	//358セット（能力）
-1,	//359セット（能力）
-1,	//360セット（能力）
-1,	//361セット（能力）
-1,	//362セット（能力）
-1,	//363セット（能力）
-1,	//364セット（能力）
-1,	//365セット（能力）
-1,	//366セット（能力）
-1,	//367セット（能力）
-1,	//368セット（能力）
-1,	//369セット（能力）
-1,	//370セット（能力）
-1,	//371セット（能力）
-1,	//372セット（能力）
-1,	//373セット（能力）
-1,	//374セット（能力）
-1,	//375セット（能力）
-1,	//376セット（能力）
-1,	//377セット（能力）
-1,	//378セット（能力）
-1,	//379セット（能力）
-1,	//380セット（能力）
-1,	//381セット（能力）
-1,	//382セット（能力）
-1,	//383セット（能力）
-1,	//384セット（能力）
-1,	//385セット（能力）
-1,	//386セット（能力）
-1,	//387セット（能力）
-1,	//388セット（能力）
-1,	//389セット（能力）
-1,	//390セット（能力）
-1,	//391セット（能力）
-1,	//392セット（能力）
-1,	//393セット（能力）
-1,	//394セット（能力）
-1,	//395セット（能力）
-1,	//396セット（能力）
-1,	//397セット（能力）
-1,	//398セット（能力）
-1,	//399セット（能力）
-1,	//400セット（能力）
-1,	//401セット（能力）
-1,	//402セット（能力）
-1,	//403セット（能力）
-1,	//404セット（能力）
-1,	//405セット（能力）
-1,	//406セット（能力）
-1,	//407セット（能力）
-1,	//408セット（能力）
-1,	//409セット（能力）
-1,	//410セット（能力）
-1,	//411セット（能力）
-1,	//412セット（能力）
-1,	//413セット（能力）
-1,	//414セット（能力）
-1,	//415セット（能力）
-1,	//416セット（能力）
-1,	//417セット（能力）
-1,	//418セット（能力）
-1,	//419セット（能力）
-1,	//420セット（能力）
-1,	//421セット（能力）
-1,	//422セット（能力）
-1,	//423セット（能力）
-1,	//424セット（能力）
-1,	//425セット（能力）
-1,	//426セット（能力）
-1,	//427セット（能力）
-1,	//428セット（能力）
-1,	//429セット（能力）
-1,	//430セット（能力）
-1,	//431セット（能力）
-1,	//432セット（能力）
-1,	//433セット（能力）
-1,	//434セット（能力）
-1,	//435セット（能力）
-1,	//436セット（能力）
-1,	//437セット（能力）
-1,	//438セット（能力）
-1,	//439セット（能力）
-1,	//440セット（能力）
-1,	//441セット（能力）
-1,	//442セット（能力）
-1,	//443セット（能力）
-1,	//444セット（能力）
-1,	//445セット（能力）
-1,	//446セット（能力）
-1,	//447セット（能力）
-1,	//448セット（能力）
-1,	//449セット（能力）
-1,	//450セット（能力）
-1,	//451セット（能力）
-1,	//452セット（能力）
-1,	//453セット（能力）
-1,	//454セット（能力）
-1,	//455セット（能力）
-1,	//456セット（能力）
-1,	//457セット（能力）
-1,	//458セット（能力）
-1,	//459セット（能力）
-1,	//460セット（能力）
-1,	//461セット（能力）
-1,	//462セット（能力）
-1,	//463セット（能力）
-1,	//464セット（能力）
-1,	//465セット（能力）
-1,	//466セット（能力）
-1,	//467セット（能力）
-1,	//468セット（能力）
-1,	//469セット（能力）
-1,	//470セット（能力）
-1,	//471セット（能力）
-1,	//472セット（能力）
-1,	//473セット（能力）
-1,	//474セット（能力）
-1,	//475セット（能力）
-1,	//476セット（能力）
-1,	//477セット（能力）
-1,	//478セット（能力）
-1,	//479セット（能力）
-1,	//480セット（能力）
-1,	//481セット（能力）
-1,	//482セット（能力）
-1,	//483セット（能力）
-1,	//484セット（能力）
-1,	//485セット（能力）
-1,	//486セット（能力）
-1,	//487セット（能力）
-1,	//488セット（能力）
-1,	//489セット（能力）
-1,	//490セット（能力）
-1,	//491セット（能力）
-1,	//492セット（能力）
-1,	//493セット（能力）
-1,	//494セット（能力）
-1,	//495セット（能力）
-1,	//496セット（能力）
-1,	//497セット（能力）
-1,	//498セット（能力）
-1,	//499セット（能力）
-1,	//500セット（能力）
-1,	//501セット（能力）
-1,	//502セット（能力）
-1,	//503セット（能力）
-1,	//504セット（能力）
-1,	//505セット（能力）
-1,	//506セット（能力）
-1,	//507セット（能力）
-1,	//508セット（能力）
-1,	//509セット（能力）
-1,	//510セット（能力）
-1,	//511セット（能力）
-1,	//512セット（能力）
-1,	//513セット（能力）
-1,	//514セット（能力）
-1,	//515セット（能力）
-1,	//516セット（能力）
-1,	//517セット（能力）
-1,	//518セット（能力）
-1,	//519セット（能力）
-1,	//520セット（能力）
-1,	//521セット（能力）
-1,	//522セット（能力）
-1,	//523セット（能力）
-1,	//524セット（能力）
-1,	//525セット（能力）
-1,	//526セット（能力）
-1,	//527セット（能力）
-1,	//528セット（能力）
-1,	//529セット（能力）
-1,	//530セット（能力）
-1,	//531セット（能力）
-1,	//532セット（能力）
-1,	//533セット（能力）
-1,	//534セット（能力）
-1,	//535セット（能力）
-1,	//536セット（能力）
-1,	//537セット（能力）
-1,	//538セット（能力）
-1,	//539セット（能力）
-1,	//540セット（能力）
-1,	//541セット（能力）
-1,	//542セット（能力）
-1,	//543セット（能力）
-1,	//544セット（能力）
-1,	//545セット（能力）
-1,	//546セット（能力）
-1,	//547セット（能力）
-1,	//548セット（能力）
-1,	//549セット（能力）
-1,	//550セット（能力）
-1,	//551セット（能力）
-1,	//552セット（能力）
-1,	//553セット（能力）
-1,	//554セット（能力）
-1,	//555セット（能力）
-1,	//556セット（能力）
-1,	//557セット（能力）
-1,	//558セット（能力）
-1,	//559セット（能力）
-1,	//560セット（能力）
-1,	//561セット（能力）
-1,	//562セット（能力）
-1,	//563セット（能力）
-1,	//564セット（能力）
-1,	//565セット（能力）
-1,	//566セット（能力）
-1,	//567セット（能力）
-1,	//568セット（能力）
-1,	//569セット（能力）
-1,	//570セット（能力）
-1,	//571セット（能力）
-1,	//572セット（能力）
-1,	//573セット（能力）
-1,	//574セット（能力）
-1,	//575セット（能力）
-1,	//576セット（能力）
-1,	//577セット（能力）
-1,	//578セット（能力）
-1,	//579セット（能力）
-1,	//580セット（能力）
-1,	//581セット（能力）
-1,	//582セット（能力）
-1,	//583セット（能力）
-1,	//584セット（能力）
-1,	//585セット（能力）
-1,	//586セット（能力）
-1,	//587セット（能力）
-1,	//588セット（能力）
-1,	//589セット（能力）
-1,	//590セット（能力）
-1,	//591セット（能力）
-1,	//592セット（能力）
-1,	//593セット（能力）
-1,	//594セット（能力）
-1,	//595セット（能力）
-1,	//596セット（能力）
-1,	//597セット（能力）
-1,	//598セット（能力）
-1,	//599セット（能力）
-1,	//600セット（能力）
-1,	//601セット（能力）
-1,	//602セット（能力）
-1,	//603セット（能力）
-1,	//604セット（能力）
-1,	//605セット（能力）
-1,	//606セット（能力）
-1,	//607セット（能力）
-1,	//608セット（能力）
-1,	//609セット（能力）
-1,	//610セット（能力）
-1,	//611セット（能力）
-1,	//612セット（能力）
-1,	//613セット（能力）
-1,	//614セット（能力）
-1,	//615セット（能力）
-1,	//616セット（能力）
-1,	//617セット（能力）
-1,	//618セット（能力）
-1,	//619セット（能力）
-1,	//620セット（能力）
-1,	//621セット（能力）
-1,	//622セット（能力）
-1,	//623セット（能力）
-1,	//624セット（能力）
-1,	//625セット（能力）
-1,	//626セット（能力）
-1,	//627セット（能力）
-1,	//628セット（能力）
-1,	//629セット（能力）
-1,	//630セット（能力）
-1,	//631セット（能力）
-1,	//632セット（能力）
-1,	//633セット（能力）
-1,	//634セット（能力）
-1,	//635セット（能力）
-1,	//636セット（能力）
-1,	//637セット（能力）
-1,	//638セット（能力）
-1,	//639セット（能力）
-1,	//640セット（能力）
-1,	//641セット（能力）
-1,	//642セット（能力）
-1,	//643セット（能力）
-1,	//644セット（能力）
-1,	//645セット（能力）
-1,	//646セット（能力）
-1,	//647セット（能力）
-1,	//648セット（能力）
-1,	//649セット（能力）
-1,	//650セット（能力）
-1,	//651セット（能力）
-1,	//652セット（能力）
-1,	//653セット（能力）
-1,	//654セット（能力）
-1,	//655セット（能力）
-1,	//656セット（能力）
-1,	//657セット（能力）
-1,	//658セット（能力）
-1,	//659セット（能力）
-1,	//660セット（能力）
-1,	//661セット（能力）
-1,	//662セット（能力）
-1,	//663セット（能力）
-1,	//664セット（能力）
-1,	//665セット（能力）
-1,	//666セット（能力）
-1,	//667セット（能力）
-1,	//668セット（能力）
-1,	//669セット（能力）
-1,	//670セット（能力）
-1,	//671セット（能力）
-1,	//672セット（能力）
-1,	//673セット（能力）
-1,	//674セット（能力）
-1,	//675セット（能力）
-1,	//676セット（能力）
-1,	//677セット（能力）
-1,	//678セット（能力）
-1,	//679セット（能力）
-1,	//680セット（能力）
-1,	//681セット（能力）
-1,	//682セット（能力）
-1,	//683セット（能力）
-1,	//684セット（能力）
-1,	//685セット（能力）
-1,	//686セット（能力）
-1,	//687セット（能力）
-1,	//688セット（能力）
-1,	//689セット（能力）
-1,	//690セット（能力）
-1,	//691セット（能力）
-1,	//692セット（能力）
-1,	//693セット（能力）
-1,	//694セット（能力）
-1,	//695セット（能力）
-1,	//696セット（能力）
-1,	//697セット（能力）
-1,	//698セット（能力）
-1,	//699セット（能力）
-1,	//700セット（能力）
-1,	//701セット（能力）
-1,	//702セット（能力）
-1,	//703セット（能力）
-1,	//704セット（能力）
-1,	//705セット（能力）
-1,	//706セット（能力）
-1,	//707セット（能力）
-1,	//708セット（能力）
-1,	//709セット（能力）
-1,	//710セット（能力）
-1,	//711セット（能力）
-1,	//712セット（能力）
-1,	//713セット（能力）
-1,	//714セット（能力）
-1,	//715セット（能力）
-1,	//716セット（能力）
-1,	//717セット（能力）
-1,	//718セット（能力）
-1,	//719セット（能力）
-1,	//720セット（能力）
-1,	//721セット（能力）
-1,	//722セット（能力）
-1,	//723セット（能力）
-1,	//724セット（能力）
-1,	//725セット（能力）
-1,	//726セット（能力）
-1,	//727セット（能力）
-1,	//728セット（能力）
-1,	//729セット（能力）
-1,	//730セット（能力）
-1,	//731セット（能力）
-1,	//732セット（能力）
-1,	//733セット（能力）
-1,	//734セット（能力）
-1,	//735セット（能力）
-1,	//736セット（能力）
-1,	//737セット（能力）
-1,	//738セット（能力）
-1,	//739セット（能力）
-1,	//740セット（能力）
-1,	//741セット（能力）
-1,	//742セット（能力）
-1,	//743セット（能力）
-1,	//744セット（能力）
-1,	//745セット（能力）
-1,	//746セット（能力）
-1,	//747セット（能力）
-1,	//748セット（能力）
-1,	//749セット（能力）
-1,	//750セット（能力）
-1,	//751セット（能力）
-1,	//752セット（能力）
-1,	//753セット（能力）
-1,	//754セット（能力）
-1,	//755セット（能力）
-1,	//756セット（能力）
-1,	//757セット（能力）
-1,	//758セット（能力）
-1,	//759セット（能力）
-1,	//760セット（能力）
-1,	//761セット（能力）
-1,	//762セット（能力）
-1,	//763セット（能力）
-1,	//764セット（能力）
-1,	//765セット（能力）
-1,	//766セット（能力）
-1,	//767セット（能力）
-1,	//768セット（能力）
-1,	//769セット（能力）
-1,	//770セット（能力）
-1,	//771セット（能力）
-1,	//772セット（能力）
-1,	//773セット（能力）
-1,	//774セット（能力）
-1,	//775セット（能力）
-1,	//776セット（能力）
